#K-Path     Band-1    Band-2    Band-3    Band-4      ...     Band-n
  0.3104  -15.6022  -14.9712  -14.8659  -14.8427  -14.7020  -14.7011   -5.4306   -4.9496   -4.5977   -4.5394   -4.5358   -4.3257   -4.3014   -4.1106   -4.0077   -3.3949   -2.9958   -2.9686   -2.7266   -2.5969   -2.4065   -2.3488   -2.0168   -1.9504   -1.2357   -1.0348   -0.9884   -0.7773   -0.6869   -0.5913    0.9764    0.9922    1.0910    1.2140    5.7088    6.1279    6.6227    7.0497    7.3262    7.3548    7.6865    7.7194    7.8528    7.9214    8.2756    8.6242    8.9008    9.0842    9.0940    9.2071    9.3047    9.3660    9.4588    9.6635    9.6827   10.0330   10.0751   10.2221   10.2915   10.4310   10.5626   10.6000   10.6132   10.6294
  0.3414  -15.5786  -14.9975  -14.8660  -14.8379  -14.7067  -14.7039   -5.4226   -4.9422   -4.6065   -4.5426   -4.5266   -4.3232   -4.3059   -4.0909   -3.9685   -3.4073   -2.9872   -2.9314   -2.7780   -2.6518   -2.4025   -2.3636   -2.0133   -1.9393   -1.2408   -1.0318   -0.9950   -0.7700   -0.6870   -0.5737    0.9781    0.9868    1.0839    1.2041    5.8114    6.1941    6.7048    7.0012    7.4107    7.4285    7.6014    7.8073    7.8152    7.8203    8.1484    8.6691    8.8312    8.9380    9.0177    9.1542    9.2746    9.3226    9.4701    9.6092    9.6454    9.9774   10.0021   10.1703   10.2186   10.4025   10.5143   10.5596   10.5838   10.6122
  0.3725  -15.5536  -15.0248  -14.8675  -14.8312  -14.7120  -14.7066   -5.4153   -4.9333   -4.6155   -4.5478   -4.5100   -4.3445   -4.2923   -4.0661   -3.9251   -3.4248   -3.0060   -2.9187   -2.8131   -2.6797   -2.3937   -2.3715   -2.0083   -1.9324   -1.2505   -1.0260   -1.0020   -0.7632   -0.6888   -0.5579    0.9774    0.9801    1.0838    1.1940    5.9193    6.2648    6.7937    6.9489    7.4829    7.4951    7.5095    7.7217    7.7667    7.9268    8.0517    8.7110    8.7473    8.7830    8.9560    9.0414    9.2608    9.3301    9.4878    9.5496    9.6290    9.9000    9.9383   10.1063   10.1670   10.3614   10.4726   10.5105   10.5607   10.5984
  0.4035  -15.5279  -15.0529  -14.8695  -14.8235  -14.7178  -14.7091   -5.4093   -4.9230   -4.6243   -4.5513   -4.4903   -4.3647   -4.2845   -4.0366   -3.8782   -3.4493   -3.0470   -2.9514   -2.8107   -2.6831   -2.3798   -2.3730   -2.0024   -1.9299   -1.2628   -1.0189   -1.0087   -0.7569   -0.6920   -0.5441    0.9661    0.9823    1.0885    1.1839    6.0319    6.3399    6.8809    6.9046    7.3958    7.5421    7.5699    7.6426    7.6848    8.0220    8.0468    8.5736    8.7060    8.7659    8.8882    8.9343    9.2401    9.3141    9.5039    9.5303    9.6197    9.8137    9.8835   10.0356   10.1377   10.3122   10.4370   10.4629   10.5426   10.5800
  0.4346  -15.5019  -15.0809  -14.8715  -14.8151  -14.7242  -14.7114   -5.4045   -4.9115   -4.6325   -4.5532   -4.4689   -4.3834   -4.2814   -4.0027   -3.8290   -3.4827   -3.0954   -3.0069   -2.7927   -2.6735   -2.3698   -2.3607   -1.9963   -1.9318   -1.2761   -1.0149   -1.0115   -0.7509   -0.6964   -0.5325    0.9547    0.9846    1.0956    1.1743    6.1488    6.4188    6.8427    6.9951    7.3018    7.5087    7.5272    7.6323    7.6872    8.0559    8.1637    8.4014    8.6495    8.7839    8.8022    8.8733    9.2022    9.2673    9.5158    9.5525    9.6191    9.7389    9.8374    9.9628   10.1219   10.2574   10.4072   10.4192   10.5269   10.5610
  0.4656  -15.4765  -15.1081  -14.8734  -14.8065  -14.7310  -14.7133   -5.4010   -4.8997   -4.6397   -4.5538   -4.4473   -4.4001   -4.2817   -3.9649   -3.7792   -3.5261   -3.1395   -3.0665   -2.7755   -2.6601   -2.3628   -2.3388   -1.9909   -1.9372   -1.2889   -1.0201   -1.0048   -0.7453   -0.7016   -0.5230    0.9445    0.9869    1.1035    1.1655    6.2699    6.5012    6.7977    7.1045    7.2114    7.3815    7.4519    7.6464    7.7762    8.1266    8.2342    8.2716    8.6019    8.6732    8.8266    8.8308    9.1436    9.2166    9.5264    9.5878    9.6221    9.6899    9.8014    9.8942   10.1139   10.1983   10.3818   10.3830   10.5082   10.5445
  0.4967  -15.4528  -15.1332  -14.8749  -14.7980  -14.7380  -14.7149   -5.3987   -4.8887   -4.6455   -4.5534   -4.4272   -4.4142   -4.2842   -3.9231   -3.7311   -3.5781   -3.1736   -3.1235   -2.7624   -2.6474   -2.3546   -2.3160   -1.9870   -1.9446   -1.3000   -1.0242   -0.9993   -0.7400   -0.7071   -0.5157    0.9362    0.9891    1.1108    1.1580    6.3946    6.5863    6.7603    7.1236    7.2178    7.2417    7.3868    7.6628    7.8698    8.0703    8.2199    8.3576    8.5648    8.5772    8.7901    8.8317    9.0736    9.1794    9.5388    9.6092    9.6220    9.6693    9.7818    9.8415   10.1110   10.1360   10.3524   10.3646   10.4811   10.5320
  0.5277  -15.4327  -15.1543  -14.8761  -14.7900  -14.7449  -14.7160   -5.3973   -4.8797   -4.6498   -4.5525   -4.4250   -4.4104   -4.2876   -3.8776   -3.6888   -3.6352   -3.1969   -3.1727   -2.7537   -2.6374   -2.3471   -2.2956   -1.9852   -1.9516   -1.3085   -1.0271   -0.9953   -0.7348   -0.7127   -0.5105    0.9301    0.9909    1.1167    1.1523    6.5217    6.6732    6.7332    7.0365    7.0943    7.3371    7.3440    7.6737    7.9165    7.9646    8.3166    8.3731    8.5413    8.5440    8.7475    8.8018    9.0164    9.1615    9.5516    9.5972    9.6215    9.6646    9.7752    9.8290   10.0727   10.1116   10.3315   10.3530   10.4469   10.5238
  0.5587  -15.4188  -15.1689  -14.8768  -14.7835  -14.7507  -14.7167   -5.3965   -4.8738   -4.6524   -4.5516   -4.4320   -4.3991   -4.2906   -3.8305   -3.6912   -3.6583   -3.2101   -3.2075   -2.7487   -2.6312   -2.3419   -2.2811   -1.9856   -1.9560   -1.3138   -1.0288   -0.9929   -0.7298   -0.7181   -0.5074    0.9264    0.9921    1.1205    1.1486    6.6436    6.7227    6.7600    6.9504    6.9555    7.3063    7.4712    7.6746    7.7757    8.0549    8.3058    8.3989    8.5407    8.5892    8.7000    8.7372    8.9890    9.1591    9.5606    9.5692    9.6258    9.6620    9.7632    9.8632   10.0128   10.1139   10.3190   10.3493   10.4155   10.5192
  0.5898  -15.4137  -15.1741  -14.8770  -14.7807  -14.7533  -14.7169   -5.3963   -4.8717   -4.6533   -4.5513   -4.4343   -4.3951   -4.2918   -3.8005   -3.7245   -3.6469   -3.2204   -3.2144   -2.7471   -2.6290   -2.3400   -2.2759   -1.9862   -1.9574   -1.3156   -1.0294   -0.9921   -0.7264   -0.7217   -0.5064    0.9251    0.9925    1.1218    1.1474    6.6902    6.7649    6.8236    6.8574    6.8870    7.2959    7.5780    7.6277    7.7116    8.1072    8.2561    8.4300    8.5589    8.6432    8.6502    8.6906    8.9823    9.1605    9.5557    9.5636    9.6294    9.6601    9.7583    9.8922    9.9780   10.1151   10.3148   10.3501   10.4015   10.5178
  0.5898  -15.4137  -15.1740  -14.8772  -14.7806  -14.7533  -14.7170   -5.3963   -4.8716   -4.6534   -4.5512   -4.4343   -4.3952   -4.2916   -3.8006   -3.7247   -3.6469   -3.2202   -3.2144   -2.7473   -2.6288   -2.3399   -2.2759   -1.9862   -1.9576   -1.3155   -1.0292   -0.9922   -0.7264   -0.7215   -0.5065    0.9252    0.9925    1.1218    1.1474    6.6904    6.7651    6.8237    6.8574    6.8871    7.2960    7.5781    7.6279    7.7116    8.1073    8.2563    8.4302    8.5590    8.6431    8.6500    8.6906    8.9822    9.1606    9.5557    9.5632    9.6294    9.6596    9.7580    9.8923    9.9782   10.1147   10.3144   10.3496   10.4014   10.5175
  0.6208  -15.4188  -15.1687  -14.8770  -14.7834  -14.7507  -14.7168   -5.3965   -4.8737   -4.6526   -4.5515   -4.4319   -4.3992   -4.2904   -3.8307   -3.6913   -3.6583   -3.2101   -3.2074   -2.7489   -2.6310   -2.3418   -2.2811   -1.9856   -1.9562   -1.3137   -1.0286   -0.9931   -0.7298   -0.7180   -0.5076    0.9264    0.9920    1.1205    1.1486    6.6438    6.7229    6.7600    6.9505    6.9555    7.3065    7.4713    7.6746    7.7758    8.0550    8.3059    8.3991    8.5407    8.5890    8.6999    8.7373    8.9889    9.1592    9.5602    9.5692    9.6257    9.6616    9.7629    9.8633   10.0129   10.1135   10.3185   10.3489   10.4154   10.5191
  0.6519  -15.4327  -15.1541  -14.8763  -14.7900  -14.7448  -14.7161   -5.3973   -4.8796   -4.6499   -4.5524   -4.4250   -4.4105   -4.2874   -3.8778   -3.6889   -3.6353   -3.1968   -3.1726   -2.7539   -2.6372   -2.3470   -2.2956   -1.9853   -1.9518   -1.3084   -1.0269   -0.9955   -0.7347   -0.7127   -0.5106    0.9302    0.9909    1.1167    1.1523    6.5218    6.6733    6.7334    7.0366    7.0944    7.3373    7.3441    7.6736    7.9167    7.9647    8.3168    8.3732    8.5413    8.5438    8.7474    8.8020    9.0163    9.1617    9.5513    9.5972    9.6214    9.6641    9.7748    9.8291   10.0728   10.1113   10.3310   10.3526   10.4468   10.5237
  0.6829  -15.4528  -15.1330  -14.8751  -14.7980  -14.7379  -14.7150   -5.3987   -4.8886   -4.6457   -4.5533   -4.4273   -4.4141   -4.2840   -3.9233   -3.7312   -3.5782   -3.1736   -3.1233   -2.7626   -2.6472   -2.3545   -2.3160   -1.9870   -1.9448   -1.2999   -1.0240   -0.9995   -0.7399   -0.7070   -0.5158    0.9363    0.9891    1.1108    1.1580    6.3947    6.5864    6.7605    7.1237    7.2179    7.2418    7.3869    7.6627    7.8698    8.0705    8.2201    8.3575    8.5648    8.5773    8.7899    8.8318    9.0735    9.1795    9.5386    9.6092    9.6217    9.6690    9.7815    9.8415   10.1107   10.1361   10.3520   10.3642   10.4809   10.5318
  0.7139  -15.4765  -15.1079  -14.8736  -14.8065  -14.7309  -14.7134   -5.4010   -4.8996   -4.6398   -4.5537   -4.4474   -4.4000   -4.2815   -3.9651   -3.7792   -3.5261   -3.1395   -3.0663   -2.7757   -2.6599   -2.3628   -2.3389   -1.9910   -1.9373   -1.2888   -1.0199   -1.0050   -0.7452   -0.7015   -0.5231    0.9446    0.9869    1.1034    1.1655    6.2700    6.5013    6.7979    7.1046    7.2116    7.3816    7.4521    7.6463    7.7762    8.1268    8.2344    8.2715    8.6019    8.6734    8.8268    8.8307    9.1435    9.2168    9.5262    9.5878    9.6217    9.6897    9.8011    9.8942   10.1137   10.1983   10.3814   10.3827   10.5080   10.5442
  0.7450  -15.5019  -15.0807  -14.8717  -14.8151  -14.7241  -14.7115   -5.4045   -4.9114   -4.6327   -4.5531   -4.4690   -4.3833   -4.2812   -4.0029   -3.8290   -3.4827   -3.0954   -3.0067   -2.7929   -2.6733   -2.3698   -2.3608   -1.9964   -1.9319   -1.2761   -1.0147   -1.0116   -0.7509   -0.6964   -0.5326    0.9548    0.9845    1.0956    1.1743    6.1489    6.4189    6.8429    6.9952    7.3019    7.5088    7.5274    7.6323    7.6872    8.0560    8.1635    8.4016    8.6496    8.7841    8.8024    8.8732    9.2021    9.2675    9.5156    9.5525    9.6187    9.7388    9.8371    9.9628   10.1217   10.2575   10.4069   10.4188   10.5266   10.5607
  0.7760  -15.5279  -15.0527  -14.8697  -14.8234  -14.7178  -14.7092   -5.4093   -4.9229   -4.6245   -4.5512   -4.4903   -4.3646   -4.2844   -4.0368   -3.8782   -3.4492   -3.0470   -2.9512   -2.8109   -2.6829   -2.3798   -2.3730   -2.0025   -1.9300   -1.2628   -1.0190   -1.0086   -0.7568   -0.6920   -0.5443    0.9661    0.9822    1.0884    1.1839    6.0319    6.3399    6.8810    6.9047    7.3960    7.5420    7.5700    7.6427    7.6848    8.0221    8.0467    8.5739    8.7060    8.7660    8.8883    8.9343    9.2399    9.3142    9.5037    9.5303    9.6193    9.8136    9.8831   10.0356   10.1375   10.3122   10.4367   10.4625   10.5423   10.5798
  0.8071  -15.5536  -15.0247  -14.8677  -14.8312  -14.7119  -14.7067   -5.4154   -4.9332   -4.6156   -4.5477   -4.5100   -4.3444   -4.2922   -4.0663   -3.9251   -3.4247   -3.0060   -2.9185   -2.8132   -2.6796   -2.3937   -2.3715   -2.0085   -1.9324   -1.2505   -1.0261   -1.0019   -0.7632   -0.6887   -0.5580    0.9775    0.9801    1.0837    1.1940    5.9193    6.2649    6.7938    6.9491    7.4829    7.4951    7.5096    7.7219    7.7668    7.9267    8.0519    8.7111    8.7475    8.7831    8.9559    9.0416    9.2606    9.3301    9.4876    9.5496    9.6287    9.8999    9.9381   10.1063   10.1670   10.3614   10.4723   10.5102   10.5604   10.5982
  0.8381  -15.5785  -14.9973  -14.8662  -14.8379  -14.7066  -14.7040   -5.4226   -4.9421   -4.6066   -4.5426   -4.5266   -4.3231   -4.3058   -4.0911   -3.9686   -3.4072   -2.9872   -2.9313   -2.7780   -2.6517   -2.4026   -2.3636   -2.0135   -1.9393   -1.2409   -1.0319   -0.9949   -0.7700   -0.6869   -0.5738    0.9781    0.9869    1.0838    1.2042    5.8115    6.1941    6.7048    7.0014    7.4108    7.4285    7.6016    7.8074    7.8152    7.8204    8.1486    8.6692    8.8313    8.9383    9.0176    9.1544    9.2745    9.3226    9.4699    9.6093    9.6453    9.9773   10.0019   10.1703   10.2186   10.4025   10.5141   10.5592   10.5834   10.6121
  0.8692  -15.6022  -14.9711  -14.8660  -14.8428  -14.7020  -14.7011   -5.4307   -4.9495   -4.5978   -4.5394   -4.5358   -4.3256   -4.3013   -4.1108   -4.0077   -3.3948   -2.9958   -2.9687   -2.7265   -2.5968   -2.4065   -2.3487   -2.0170   -1.9504   -1.2357   -1.0348   -0.9883   -0.7773   -0.6868   -0.5914    0.9764    0.9922    1.0909    1.2140    5.7088    6.1279    6.6227    7.0498    7.3262    7.3547    7.6865    7.7196    7.8528    7.9215    8.2758    8.6243    8.9009    9.0840    9.0941    9.2072    9.3047    9.3662    9.4586    9.6635    9.6827   10.0330   10.0749   10.2221   10.2914   10.4311   10.5626   10.6003   10.6128   10.6306
  0.9002  -15.6244  -14.9463  -14.8680  -14.8447  -14.6985  -14.6977   -5.4391   -4.9558   -4.5896   -4.5472   -4.5281   -4.3510   -4.2792   -4.1258   -4.0417   -3.3861   -3.0244   -3.0147   -2.6744   -2.5249   -2.4059   -2.3264   -2.0185   -1.9649   -1.2363   -1.0340   -0.9824   -0.7851   -0.6885   -0.6103    0.9749    0.9932    1.1053    1.2234    5.6119    6.0666    6.5478    7.0914    7.2409    7.2803    7.5903    7.8251    7.8983    8.0271    8.3957    8.5963    8.9640    9.1528    9.1733    9.1901    9.4023    9.4721    9.4809    9.6786    9.7527   10.0717   10.1567   10.2541   10.3621   10.4434   10.6019   10.6158   10.6549   10.6815
  0.9312  -15.6447  -14.9234  -14.8720  -14.8442  -14.6957  -14.6942   -5.4473   -4.9613   -4.5822   -4.5501   -4.5198   -4.3804   -4.2575   -4.1372   -4.0698   -3.3799   -3.0648   -3.0637   -2.6267   -2.4486   -2.4009   -2.2952   -2.0189   -1.9808   -1.2428   -1.0292   -0.9776   -0.7936   -0.6919   -0.6301    0.9737    0.9912    1.1253    1.2320    5.5214    6.0105    6.4803    7.1241    7.1551    7.2095    7.4992    7.9405    7.9567    8.1352    8.4475    8.6348    9.0124    9.1469    9.1899    9.2372    9.4706    9.5940    9.6057    9.6981    9.8101   10.1025   10.2389   10.2611   10.4049   10.4461   10.5960   10.6700   10.6958   10.7555
  0.9623  -15.6631  -14.9025  -14.8768  -14.8423  -14.6930  -14.6912   -5.4549   -4.9665   -4.5756   -4.5481   -4.5119   -4.4120   -4.2367   -4.1461   -4.0914   -3.3753   -3.1155   -3.1084   -2.5860   -2.3917   -2.3784   -2.2522   -2.0241   -1.9915   -1.2543   -1.0215   -0.9743   -0.8026   -0.6969   -0.6500    0.9727    0.9877    1.1485    1.2398    5.4382    5.9597    6.4204    7.0701    7.1338    7.1590    7.4213    8.0279    8.0580    8.2450    8.4294    8.7318    9.0406    9.1117    9.1951    9.3154    9.5248    9.6566    9.7111    9.8323    9.8549   10.1286   10.2132   10.3350   10.4213   10.4624   10.5996   10.6593   10.7392   10.8369
  0.9933  -15.6793  -14.8840  -14.8815  -14.8399  -14.6905  -14.6888   -5.4616   -4.9715   -4.5698   -4.5418   -4.5051   -4.4438   -4.2178   -4.1533   -4.1060   -3.3718   -3.1656   -3.1539   -2.5540   -2.3765   -2.3236   -2.1952   -2.0413   -1.9892   -1.2692   -1.0122   -0.9726   -0.8121   -0.7030   -0.6693    0.9720    0.9839    1.1730    1.2465    5.3632    5.9147    6.3681    6.9883    7.0810    7.1707    7.3567    8.1092    8.1760    8.3556    8.3983    8.8167    9.0582    9.0785    9.1983    9.3943    9.5904    9.6684    9.7597    9.9004   10.0388   10.1484   10.1526   10.3897   10.4297   10.5243   10.6213   10.6273   10.8064   10.9213
  1.0244  -15.6932  -14.8859  -14.8680  -14.8375  -14.6883  -14.6869   -5.4670   -4.9764   -4.5647   -4.5323   -4.4999   -4.4739   -4.2019   -4.1596   -4.1130   -3.3688   -3.2130   -3.1977   -2.5314   -2.3563   -2.2825   -2.1303   -2.0652   -1.9795   -1.2855   -1.0028   -0.9725   -0.8217   -0.7097   -0.6872    0.9714    0.9803    1.1971    1.2521    5.2975    5.8756    6.3237    6.9127    7.0306    7.1822    7.3045    8.1957    8.2929    8.3715    8.4656    8.8609    9.0492    9.0734    9.2037    9.4705    9.6193    9.7375    9.7464    9.9089   10.1190   10.1588   10.2522   10.4125   10.4440   10.5887   10.6288   10.6887   10.8779   11.0071
  1.0554  -15.7047  -14.8896  -14.8546  -14.8352  -14.6865  -14.6854   -5.4712   -4.9809   -4.5605   -4.5213   -4.5007   -4.4964   -4.1903   -4.1651   -4.1129   -3.3657   -3.2557   -3.2377   -2.5168   -2.3318   -2.2504   -2.0919   -2.0669   -1.9674   -1.3015   -0.9944   -0.9737   -0.8310   -0.7165   -0.7028    0.9709    0.9773    1.2192    1.2567    5.2420    5.8429    6.2872    6.8466    6.9883    7.1900    7.2634    8.2692    8.3682    8.4061    8.5729    8.8696    9.0247    9.0607    9.2276    9.5400    9.6329    9.7012    9.8393    9.8447   10.1330   10.1595   10.4173   10.4366   10.4982   10.5803   10.7459   10.7813   10.9496   11.0841
  1.0865  -15.7138  -14.8925  -14.8441  -14.8333  -14.6850  -14.6843   -5.4742   -4.9847   -4.5572   -4.5242   -4.5091   -4.4943   -4.1830   -4.1699   -4.1075   -3.3621   -3.2919   -3.2725   -2.5082   -2.3047   -2.2250   -2.1195   -2.0121   -1.9553   -1.3157   -0.9879   -0.9757   -0.8392   -0.7226   -0.7154    0.9705    0.9748    1.2381    1.2602    5.1977    5.8168    6.2588    6.7925    6.9551    7.1948    7.2323    8.2861    8.4308    8.5109    8.6742    8.8626    9.0053    9.0098    9.2635    9.5954    9.6433    9.6564    9.7456    9.9540   10.1443   10.1530   10.4496   10.4717   10.5335   10.7338   10.8609   10.8936   11.0155   11.1581
  1.1175  -15.7203  -14.8947  -14.8364  -14.8318  -14.6839  -14.6835   -5.4762   -4.9877   -4.5548   -4.5406   -4.5003   -4.4927   -4.1790   -4.1736   -4.1004   -3.3572   -3.3197   -3.3010   -2.5035   -2.2768   -2.2062   -2.1473   -1.9700   -1.9451   -1.3269   -0.9835   -0.9779   -0.8456   -0.7275   -0.7247    0.9702    0.9731    1.2525    1.2626    5.1654    5.7979    6.2384    6.7524    6.9312    7.1977    7.2107    8.2778    8.5259    8.6000    8.7633    8.8518    8.9360    8.9912    9.2933    9.5831    9.6072    9.6833    9.6910   10.0490   10.1416   10.1436   10.4539   10.5107   10.5398   10.9313   10.9676   11.0035   11.0682   11.2248
  1.1485  -15.7242  -14.8960  -14.8319  -14.8309  -14.6832  -14.6831   -5.4773   -4.9896   -4.5542   -4.5502   -4.4961   -4.4901   -4.1780   -4.1750   -4.0947   -3.3501   -3.3372   -3.3228   -2.5012   -2.2505   -2.1947   -2.1733   -1.9437   -1.9381   -1.3339   -0.9812   -0.9796   -0.8496   -0.7310   -0.7299    0.9699    0.9721    1.2615    1.2641    5.1458    5.7863    6.2261    6.7279    6.9168    7.1978    7.1991    8.2702    8.6235    8.6623    8.8271    8.8338    8.8628    8.9826    9.3114    9.5404    9.5525    9.7014    9.7099   10.1140   10.1345   10.1357   10.4504   10.5399   10.5508   11.0500   11.0570   11.0889   11.1053   11.3425
