#K-Path     Band-1    Band-2    Band-3    Band-4      ...     Band-n
  0.3104  -15.5982  -14.9935  -14.8935  -14.8731  -14.7273  -14.7250   -5.1980   -4.6931   -4.4020   -4.3579   -4.2063   -4.0821   -3.9038   -3.6886   -3.6753   -3.0409   -2.7713   -2.7104   -2.4915   -2.4464   -2.3429   -2.0760   -1.9281   -1.8971    1.5350    1.6378    1.7202    1.8832    1.8866    1.9565    2.7575    2.7645    2.7796    2.8729    5.8087    6.1667    6.6466    7.3897    7.5469    7.5917    7.8117    7.9721    8.0849    8.1344    8.5915    8.7041    9.1338    9.1407    9.2057    9.2695    9.4992    9.5033    9.6239    9.7915    9.9474   10.1801   10.1921   10.3850   10.4194   10.5727   10.6007   10.7152   10.7339   10.7996
  0.3414  -15.5753  -15.0187  -14.8937  -14.8681  -14.7321  -14.7276   -5.1893   -4.6875   -4.4147   -4.3569   -4.1902   -4.0471   -3.9336   -3.6867   -3.6319   -3.0614   -2.7540   -2.6619   -2.5794   -2.4645   -2.3514   -2.0874   -1.9124   -1.8961    1.5272    1.6183    1.7215    1.8835    1.9054    1.9626    2.7414    2.7665    2.7846    2.8656    5.9056    6.2346    6.7280    7.4657    7.4990    7.6700    7.7194    7.9843    7.9914    8.1193    8.5215    8.7617    8.9551    9.0766    9.1455    9.2798    9.3829    9.4867    9.6184    9.7381    9.9345   10.1107   10.1172   10.3144   10.3474   10.5221   10.5544   10.7066   10.7156   10.7790
  0.3725  -15.5512  -15.0449  -14.8955  -14.8611  -14.7376  -14.7302   -5.1811   -4.6807   -4.4268   -4.3527   -4.1700   -4.0160   -3.9654   -3.6818   -3.5865   -3.0880   -2.7400   -2.6792   -2.5980   -2.4952   -2.3484   -2.0980   -1.8970   -1.8944    1.5195    1.5992    1.7209    1.8850    1.9224    1.9684    2.7270    2.7689    2.7905    2.8581    6.0078    6.3072    6.8165    7.4311    7.5450    7.6141    7.7688    7.8728    7.9127    8.2269    8.4769    8.7729    8.8178    9.0183    9.0875    9.1724    9.3850    9.4653    9.6195    9.6915    9.9075   10.0352   10.0396   10.2647   10.2744   10.4713   10.5218   10.6835   10.7043   10.7489
  0.4035  -15.5263  -15.0718  -14.8977  -14.8530  -14.7436  -14.7326   -5.1738   -4.6727   -4.4377   -4.3459   -4.1464   -3.9977   -3.9899   -3.6729   -3.5408   -3.1228   -2.7525   -2.7296   -2.5544   -2.5337   -2.3375   -2.1077   -1.8979   -1.8770    1.5120    1.5812    1.7189    1.8873    1.9373    1.9737    2.7144    2.7718    2.7970    2.8504    6.1148    6.3843    6.9120    7.3642    7.5095    7.6262    7.7287    7.8297    7.8955    8.3492    8.4499    8.5996    8.8628    8.9608    9.0384    9.0451    9.4053    9.4281    9.6217    9.6641    9.8600    9.9720    9.9786   10.1804   10.2518   10.4251   10.4996   10.6378   10.7030   10.7170
  0.4346  -15.5012  -15.0987  -14.8999  -14.8444  -14.7501  -14.7347   -5.1676   -4.6637   -4.4471   -4.3367   -4.1207   -4.0295   -3.9696   -3.6586   -3.4960   -3.1677   -2.8154   -2.7224   -2.5751   -2.5119   -2.3227   -2.1164   -1.9007   -1.8597    1.5050    1.5649    1.7159    1.8900    1.9499    1.9785    2.7038    2.7751    2.8037    2.8428    6.2264    6.4655    7.0142    7.3007    7.4074    7.5977    7.6894    7.7749    8.0090    8.3906    8.4674    8.4788    8.8701    8.8832    8.9652    9.0126    9.3663    9.4035    9.6238    9.6669    9.8006    9.9276    9.9445   10.0991   10.2366   10.3847   10.4852   10.5736   10.6875   10.7105
  0.4656  -15.4766  -15.1249  -14.9019  -14.8356  -14.7570  -14.7365   -5.1627   -4.6545   -4.4549   -4.3257   -4.0947   -4.0598   -3.9551   -3.6380   -3.4538   -3.2229   -2.8632   -2.7184   -2.6154   -2.4744   -2.3067   -2.1242   -1.9044   -1.8440    1.4988    1.5507    1.7127    1.8927    1.9602    1.9826    2.6950    2.7786    2.8102    2.8355    6.3423    6.5503    7.1222    7.2401    7.3076    7.4672    7.6565    7.8303    8.1274    8.2390    8.4668    8.5684    8.7524    8.8680    8.9368    9.0169    9.2801    9.3832    9.6274    9.6908    9.7558    9.8872    9.9348   10.0275   10.2251   10.3493   10.4763   10.4994   10.6622   10.7217
  0.4967  -15.4536  -15.1491  -14.9035  -14.8269  -14.7641  -14.7380   -5.1590   -4.6458   -4.4610   -4.3136   -4.0873   -4.0704   -3.9456   -3.6104   -3.4164   -3.2852   -2.8965   -2.7179   -2.6505   -2.4433   -2.2917   -2.1308   -1.9085   -1.8308    1.4936    1.5392    1.7097    1.8951    1.9681    1.9862    2.6882    2.7825    2.8160    2.8287    6.4622    6.6383    7.1689    7.2096    7.2395    7.3539    7.6024    7.9236    8.0783    8.2473    8.4765    8.5857    8.6921    8.8380    8.9352    9.0219    9.1854    9.3613    9.6337    9.7059    9.7302    9.8615    9.9320    9.9791   10.2170   10.3159   10.4247   10.4717   10.6420   10.7292
  0.5277  -15.4341  -15.1695  -14.9047  -14.8189  -14.7710  -14.7391   -5.1566   -4.6387   -4.4654   -4.3018   -4.1103   -4.0505   -3.9401   -3.5755   -3.3863   -3.3498   -2.9178   -2.7220   -2.6752   -2.4200   -2.2794   -2.1360   -1.9123   -1.8208    1.4896    1.5306    1.7073    1.8969    1.9736    1.9889    2.6833    2.7862    2.8203    2.8230    6.5856    6.7286    7.0809    7.1131    7.2634    7.3701    7.5597    7.9236    8.0243    8.3562    8.4805    8.4972    8.7238    8.8095    8.9559    8.9832    9.1242    9.3497    9.6418    9.6867    9.7181    9.8497    9.9315    9.9742   10.2120   10.2750   10.3655   10.4705   10.6274   10.7274
  0.5587  -15.4206  -15.1836  -14.9055  -14.8124  -14.7767  -14.7398   -5.1552   -4.6340   -4.4681   -4.2928   -4.1262   -4.0373   -3.9373   -3.5344   -3.4110   -3.3665   -2.9295   -2.7298   -2.6867   -2.4054   -2.2713   -2.1394   -1.9149   -1.8146    1.4871    1.5253    1.7057    1.8980    1.9768    1.9906    2.6803    2.7893    2.8181    2.8237    6.7119    6.8197    6.9658    7.0187    7.2263    7.4965    7.5330    7.7747    8.1282    8.3663    8.4278    8.5404    8.7417    8.7881    8.9016    8.9820    9.1108    9.3515    9.6484    9.6500    9.7140    9.8407    9.9314   10.0071   10.2095   10.2220   10.3357   10.4713   10.6186   10.7196
  0.5898  -15.4156  -15.1887  -14.9057  -14.8097  -14.7792  -14.7400   -5.1547   -4.6324   -4.4690   -4.2893   -4.1320   -4.0326   -3.9365   -3.5031   -3.4494   -3.3596   -2.9333   -2.7338   -2.6896   -2.4004   -2.2685   -2.1405   -1.9159   -1.8125    1.4863    1.5236    1.7052    1.8984    1.9778    1.9913    2.6793    2.7906    2.8164    2.8247    6.8353    6.8443    6.8901    6.9472    7.2151    7.5239    7.6277    7.6365    8.2081    8.2827    8.4467    8.5772    8.7462    8.7776    8.8569    8.9930    9.1096    9.3556    9.6317    9.6509    9.7134    9.8370    9.9314   10.0315   10.1916   10.2088   10.3276   10.4720   10.6157   10.7152
  0.5898  -15.4156  -15.1885  -14.9059  -14.8096  -14.7792  -14.7401   -5.1547   -4.6323   -4.4689   -4.2894   -4.1319   -4.0325   -3.9366   -3.5032   -3.4494   -3.3596   -2.9333   -2.7336   -2.6898   -2.4003   -2.2684   -2.1405   -1.9159   -1.8127    1.4863    1.5235    1.7052    1.8983    1.9777    1.9914    2.6794    2.7906    2.8163    2.8246    6.8355    6.8445    6.8902    6.9474    7.2152    7.5241    7.6278    7.6367    8.2082    8.2828    8.4466    8.5774    8.7460    8.7777    8.8569    8.9930    9.1097    9.3557    9.6317    9.6506    9.7134    9.8367    9.9308   10.0315   10.1918   10.2084   10.3273   10.4716   10.6154   10.7152
  0.6208  -15.4206  -15.1834  -14.9057  -14.8123  -14.7767  -14.7399   -5.1552   -4.6339   -4.4681   -4.2929   -4.1261   -4.0371   -3.9374   -3.5345   -3.4110   -3.3665   -2.9295   -2.7296   -2.6869   -2.4053   -2.2712   -2.1393   -1.9150   -1.8148    1.4871    1.5252    1.7058    1.8979    1.9767    1.9908    2.6804    2.7893    2.8180    2.8237    6.7121    6.8198    6.9660    7.0188    7.2264    7.4966    7.5332    7.7748    8.1283    8.3665    8.4277    8.5406    8.7414    8.7882    8.9016    8.9820    9.1109    9.3516    9.6481    9.6500    9.7140    9.8404    9.9308   10.0072   10.2091   10.2221   10.3353   10.4709   10.6186   10.7198
  0.6519  -15.4341  -15.1693  -14.9049  -14.8188  -14.7709  -14.7392   -5.1566   -4.6386   -4.4654   -4.3020   -4.1102   -4.0504   -3.9401   -3.5757   -3.3863   -3.3498   -2.9178   -2.7219   -2.6753   -2.4198   -2.2793   -2.1359   -1.9123   -1.8210    1.4896    1.5305    1.7073    1.8968    1.9735    1.9890    2.6833    2.7862    2.8203    2.8229    6.5858    6.7287    7.0812    7.1132    7.2635    7.3702    7.5599    7.9238    8.0243    8.3562    8.4807    8.4973    8.7235    8.8096    8.9558    8.9832    9.1242    9.3499    9.6415    9.6867    9.7181    9.8493    9.9310    9.9743   10.2116   10.2748   10.3653   10.4702   10.6272   10.7287
  0.6829  -15.4536  -15.1489  -14.9037  -14.8269  -14.7640  -14.7381   -5.1590   -4.6457   -4.4610   -4.3137   -4.0873   -4.0704   -3.9455   -3.6106   -3.4164   -3.2852   -2.8965   -2.7178   -2.6505   -2.4432   -2.2916   -2.1307   -1.9085   -1.8309    1.4936    1.5391    1.7098    1.8950    1.9681    1.9863    2.6882    2.7825    2.8159    2.8287    6.4623    6.6384    7.1692    7.2098    7.2396    7.3539    7.6026    7.9236    8.0785    8.2474    8.4765    8.5858    8.6920    8.8381    8.9352    9.0219    9.1854    9.3614    9.6334    9.7059    9.7301    9.8612    9.9314    9.9791   10.2166   10.3155   10.4248   10.4714   10.6418   10.7291
  0.7139  -15.4766  -15.1247  -14.9021  -14.8356  -14.7569  -14.7366   -5.1627   -4.6544   -4.4549   -4.3258   -4.0947   -4.0598   -3.9550   -3.6382   -3.4539   -3.2228   -2.8632   -2.7185   -2.6154   -2.4742   -2.3067   -2.1241   -1.9044   -1.8441    1.4988    1.5506    1.7128    1.8926    1.9602    1.9827    2.6951    2.7786    2.8101    2.8355    6.3424    6.5504    7.1223    7.2403    7.3077    7.4673    7.6567    7.8304    8.1275    8.2392    8.4668    8.5683    8.7526    8.8681    8.9367    9.0169    9.2801    9.3834    9.6272    9.6908    9.7557    9.8869    9.9342   10.0275   10.2248   10.3489   10.4760   10.4995   10.6620   10.7215
  0.7450  -15.5012  -15.0986  -14.9001  -14.8444  -14.7500  -14.7348   -5.1676   -4.6636   -4.4471   -4.3368   -4.1207   -4.0295   -3.9695   -3.6588   -3.4961   -3.1677   -2.8154   -2.7225   -2.5751   -2.5117   -2.3227   -2.1164   -1.9007   -1.8599    1.5050    1.5648    1.7160    1.8900    1.9499    1.9785    2.7038    2.7750    2.8036    2.8428    6.2265    6.4656    7.0143    7.3009    7.4075    7.5978    7.6895    7.7751    8.0090    8.3908    8.4673    8.4789    8.8702    8.8833    8.9651    9.0126    9.3663    9.4036    9.6236    9.6670    9.8007    9.9273    9.9440   10.0991   10.2363   10.3842   10.4849   10.5737   10.6873   10.7102
  0.7760  -15.5263  -15.0716  -14.8979  -14.8530  -14.7435  -14.7327   -5.1738   -4.6726   -4.4377   -4.3460   -4.1464   -3.9977   -3.9898   -3.6731   -3.5408   -3.1227   -2.7525   -2.7296   -2.5543   -2.5336   -2.3375   -2.1077   -1.8979   -1.8772    1.5120    1.5812    1.7189    1.8873    1.9373    1.9737    2.7145    2.7718    2.7969    2.8504    6.1149    6.3844    6.9121    7.3644    7.5097    7.6262    7.7288    7.8299    7.8955    8.3491    8.4500    8.5999    8.8629    8.9608    9.0384    9.0452    9.4054    9.4281    9.6215    9.6642    9.8600    9.9716    9.9783   10.1804   10.2516   10.4247   10.4994   10.6378   10.7027   10.7167
  0.8071  -15.5512  -15.0448  -14.8957  -14.8611  -14.7375  -14.7303   -5.1811   -4.6806   -4.4268   -4.3529   -4.1700   -4.0158   -3.9653   -3.6821   -3.5866   -3.0879   -2.7401   -2.6792   -2.5979   -2.4951   -2.3483   -2.0980   -1.8970   -1.8946    1.5194    1.5992    1.7209    1.8849    1.9224    1.9684    2.7270    2.7689    2.7905    2.8581    6.0078    6.3073    6.8166    7.4313    7.5451    7.6143    7.7688    7.8729    7.9129    8.2268    8.4770    8.7732    8.8179    9.0182    9.0874    9.1726    9.3850    9.4652    9.6194    9.6916    9.9073   10.0350   10.0393   10.2647   10.2742   10.4708   10.5215   10.6837   10.7039   10.7490
  0.8381  -15.5753  -15.0185  -14.8939  -14.8681  -14.7321  -14.7277   -5.1894   -4.6874   -4.4147   -4.3570   -4.1902   -4.0470   -3.9335   -3.6869   -3.6319   -3.0613   -2.7540   -2.6618   -2.5793   -2.4644   -2.3513   -2.0874   -1.9127   -1.8961    1.5271    1.6182    1.7215    1.8834    1.9055    1.9626    2.7414    2.7664    2.7846    2.8656    5.9056    6.2346    6.7281    7.4657    7.4991    7.6700    7.7195    7.9844    7.9915    8.1193    8.5216    8.7617    8.9554    9.0765    9.1455    9.2799    9.3830    9.4866    9.6183    9.7381    9.9343   10.1105   10.1171   10.3143   10.3474   10.5218   10.5541   10.7068   10.7152   10.7789
  0.8692  -15.5982  -14.9934  -14.8936  -14.8732  -14.7273  -14.7251   -5.1981   -4.6930   -4.4020   -4.3580   -4.2063   -4.0820   -3.9037   -3.6888   -3.6754   -3.0408   -2.7714   -2.7103   -2.4914   -2.4463   -2.3428   -2.0761   -1.9283   -1.8971    1.5350    1.6378    1.7203    1.8831    1.8867    1.9565    2.7575    2.7644    2.7796    2.8729    5.8088    6.1667    6.6466    7.3897    7.5470    7.5918    7.8118    7.9721    8.0850    8.1345    8.5917    8.7042    9.1341    9.1405    9.2056    9.2695    9.4995    9.5032    9.6238    9.7915    9.9473   10.1800   10.1919   10.3849   10.4194   10.5725   10.6004   10.7152   10.7336   10.7996
  0.9002  -15.6196  -14.9697  -14.8959  -14.8749  -14.7231  -14.7223   -5.2067   -4.6976   -4.3900   -4.3546   -4.2176   -4.1196   -3.8785   -3.7144   -3.6887   -3.0249   -2.7916   -2.7626   -2.4399   -2.3988   -2.3251   -2.0639   -1.9414   -1.8987    1.5428    1.6573    1.7170    1.8663    1.8842    1.9501    2.7627    2.7724    2.7783    2.8798    5.7177    6.1038    6.5725    7.3173    7.4730    7.6382    7.7972    7.9926    8.1707    8.2304    8.6477    8.6869    9.2067    9.2306    9.2357    9.3184    9.5294    9.6487    9.6503    9.8457    9.9434   10.2212   10.2824   10.4652   10.4692   10.6005   10.6608   10.7284   10.7624   10.8098
  0.9312  -15.6392  -14.9478  -14.9004  -14.8739  -14.7199  -14.7193   -5.2149   -4.7016   -4.3808   -4.3451   -4.2242   -4.1582   -3.8638   -3.7431   -3.6876   -3.0131   -2.8141   -2.8139   -2.4394   -2.3088   -2.3037   -2.0511   -1.9518   -1.8999    1.5507    1.6760    1.7119    1.8448    1.8865    1.9436    2.7614    2.7709    2.7955    2.8863    5.6331    6.0463    6.5057    7.2484    7.3905    7.6938    7.7020    8.0988    8.2475    8.3364    8.5954    8.7995    9.1821    9.2584    9.2854    9.4324    9.5941    9.7227    9.7877    9.9070    9.9210   10.2544   10.3790   10.4622   10.5381   10.5843   10.7233   10.7791   10.7985   10.8270
  0.9623  -15.6570  -14.9278  -14.9056  -14.8717  -14.7173  -14.7163   -5.2222   -4.7052   -4.3745   -4.3296   -4.2268   -4.1959   -3.8695   -3.7521   -3.6860   -3.0060   -2.8618   -2.8373   -2.4411   -2.2876   -2.2203   -2.0375   -1.9602   -1.8994    1.5588    1.6931    1.7054    1.8227    1.8898    1.9372    2.7604    2.7681    2.8156    2.8921    5.5558    5.9943    6.4465    7.1829    7.3158    7.6057    7.7408    8.2189    8.3217    8.4468    8.5503    8.9185    9.1418    9.2573    9.3601    9.4720    9.6987    9.8273    9.8622    9.9189   10.0122   10.2835   10.4043   10.4686   10.5636   10.5846   10.7481   10.8000   10.8245   10.8866
  0.9933  -15.6727  -14.9107  -14.9100  -14.8690  -14.7150  -14.7138   -5.2283   -4.7087   -4.3699   -4.3102   -4.2376   -4.2196   -3.8944   -3.7429   -3.6842   -3.0063   -2.9014   -2.8605   -2.4437   -2.2735   -2.1418   -2.0220   -1.9678   -1.8962    1.5672    1.6982    1.7077    1.8013    1.8937    1.9310    2.7597    2.7658    2.8360    2.8972    5.4863    5.9481    6.3949    7.1209    7.2502    7.5197    7.7778    8.3438    8.3899    8.5217    8.5597    9.0315    9.1053    9.2460    9.4346    9.4802    9.7835    9.8300    9.8737   10.0833   10.1222   10.3067   10.3289   10.4938   10.6111   10.6224   10.7183   10.8469   10.8558   10.9561
  1.0244  -15.6861  -14.9152  -14.8948  -14.8664  -14.7129  -14.7118   -5.2331   -4.7121   -4.3659   -4.2883   -4.2694   -4.2163   -3.9270   -3.7270   -3.6827   -3.0186   -2.9267   -2.8823   -2.4467   -2.2628   -2.0784   -2.0007   -1.9755   -1.8903    1.5761    1.6909    1.7172    1.7830    1.8977    1.9252    2.7591    2.7639    2.8557    2.9016    5.4258    5.9081    6.3511    7.0634    7.1941    7.4472    7.8054    8.4181    8.4713    8.5458    8.6740    9.0738    9.1173    9.2460    9.4692    9.5064    9.7394    9.8476    9.9448   10.1057   10.2925   10.3205   10.3226   10.5260   10.6092   10.7154   10.7249   10.8745   10.9286   11.0407
  1.0554  -15.6973  -14.9191  -14.8820  -14.8640  -14.7111  -14.7103   -5.2367   -4.7152   -4.3623   -4.2990   -4.2648   -4.2093   -3.9613   -3.7109   -3.6814   -3.0420   -2.9369   -2.9018   -2.4499   -2.2545   -2.0400   -1.9835   -1.9658   -1.8826    1.5857    1.6841    1.7171    1.7726    1.9014    1.9200    2.7588    2.7625    2.8739    2.9052    5.3749    5.8747    6.3151    7.0120    7.1480    7.3889    7.8253    8.4035    8.5993    8.6253    8.7879    9.0478    9.1429    9.2884    9.4326    9.5716    9.7046    9.7913    9.9944   10.0715   10.3275   10.3327   10.5078   10.5856   10.6214   10.7458   10.8282   10.9217   11.0069   11.1191
  1.0865  -15.7060  -14.9222  -14.8719  -14.8620  -14.7097  -14.7091   -5.2391   -4.7180   -4.3592   -4.3234   -4.2410   -4.2016   -3.9942   -3.6970   -3.6804   -3.0676   -2.9393   -2.9179   -2.4530   -2.2481   -2.0221   -1.9909   -1.9245   -1.8748    1.5961    1.6783    1.7060    1.7719    1.9045    1.9156    2.7586    2.7614    2.8894    2.9080    5.3344    5.8481    6.2870    6.9688    7.1119    7.3448    7.8390    8.3834    8.7203    8.7258    8.8979    9.0280    9.1341    9.3365    9.3745    9.6257    9.6983    9.7152    9.8705   10.1891   10.3180   10.3430   10.5553   10.7032   10.7193   10.8125   10.9347   10.9955   11.0816   11.1997
  1.1175  -15.7123  -14.9244  -14.8647  -14.8604  -14.7087  -14.7084   -5.2406   -4.7201   -4.3570   -4.3416   -4.2185   -4.1946   -4.0235   -3.6866   -3.6796   -3.0889   -2.9393   -2.9299   -2.4556   -2.2434   -2.0128   -1.9970   -1.8901   -1.8681    1.6070    1.6739    1.6903    1.7753    1.9069    1.9123    2.7584    2.7606    2.9013    2.9101    5.3049    5.8288    6.2669    6.9360    7.0860    7.3141    7.8479    8.3673    8.8215    8.8416    8.9903    9.0219    9.1214    9.2720    9.3943    9.6228    9.6680    9.7120    9.7620   10.2665   10.3056   10.3743   10.5346   10.7774   10.7852   10.9827   11.0474   11.0782   11.1403   11.2744
  1.1485  -15.7161  -14.9258  -14.8603  -14.8595  -14.7081  -14.7079   -5.2414   -4.7215   -4.3563   -4.3522   -4.2011   -4.1894   -4.0456   -3.6813   -3.6781   -3.1027   -2.9396   -2.9366   -2.4574   -2.2404   -2.0082   -2.0007   -1.8684   -1.8635    1.6170    1.6711    1.6763    1.7784    1.9084    1.9102    2.7583    2.7602    2.9088    2.9113    5.2871    5.8171    6.2548    6.9155    7.0705    7.2960    7.8529    8.3572    8.9183    8.9343    8.9995    9.0812    9.1123    9.1816    9.4171    9.5538    9.6369    9.7235    9.7314   10.2878   10.2962   10.4281   10.5214   10.8109   10.8180   11.1233   11.1270   11.1572   11.1725   11.3634
